date,delay,distance,origin,destination,carrier
1150900,-9,1184,DCA,DAL,WN
1152050,-3,1184,DCA,DAL,WN
1151100,-5,1184,DCA,DAL,WN
1151655,-1,1184,DCA,DAL,WN
1151245,-2,1184,DCA,DAL,WN
1150655,-6,1184,DCA,DAL,WN
1151920,43,1218,DCA,HOU,WN
1150600,-7,1218,DCA,HOU,WN
1151410,-5,1218,DCA,HOU,WN
1151205,-4,1218,DCA,HOU,WN
1150755,-4,500,DCA,IND,WN
1151730,11,500,DCA,IND,WN
1151545,2,949,DCA,MCI,WN
1151135,-3,601,DCA,MDW,WN
1151905,-5,601,DCA,MDW,WN
1150800,-8,601,DCA,MDW,WN
1151415,-9,601,DCA,MDW,WN
1150640,-6,601,DCA,MDW,WN
1151525,-3,601,DCA,MDW,WN
1151805,-5,601,DCA,MDW,WN
1152055,-9,601,DCA,MDW,WN
1151650,4,601,DCA,MDW,WN
1150705,-6,634,DCA,MKE,WN
1151555,-3,634,DCA,MKE,WN
1151930,-9,634,DCA,MKE,WN
1151355,-6,969,DCA,MSY,WN
1150900,-4,969,DCA,MSY,WN
1151105,-9,892,DCA,RSW,WN
1151855,12,719,DCA,STL,WN
1150630,-3,719,DCA,STL,WN
1151200,-3,719,DCA,STL,WN
1151100,14,814,DCA,TPA,WN
1151950,1,814,DCA,TPA,WN
1151305,-1,1452,DEN,IAD,WN
1151805,4,1452,DEN,IAD,WN
1151015,-3,1452,DEN,IAD,WN
1151205,-1,1218,HOU,DCA,WN
1150735,-3,1218,HOU,DCA,WN
1151940,2,1218,HOU,DCA,WN
1151505,-1,1218,HOU,DCA,WN
1150915,604,1452,IAD,DEN,WN
1151850,-3,1452,IAD,DEN,WN
1151310,-3,1452,IAD,DEN,WN
1151755,-2,2065,IAD,LAS,WN
1150635,-5,577,IAD,MDW,WN
1151645,1,577,IAD,MDW,WN
1151555,19,2253,IAD,SAN,WN
1151700,-5,500,IND,DCA,WN
1150635,0,500,IND,DCA,WN
1151150,-5,949,MCI,DCA,WN
1151810,0,655,MCO,ORF,WN
1152015,2,667,MCO,RIC,WN
1150535,-5,601,MDW,DCA,WN
1152105,11,601,MDW,DCA,WN
1151605,32,601,MDW,DCA,WN
1150820,-1,601,MDW,DCA,WN
1151200,-2,601,MDW,DCA,WN
1151335,7,601,MDW,DCA,WN
1151930,-5,601,MDW,DCA,WN
1151735,33,601,MDW,DCA,WN
1151050,-6,601,MDW,DCA,WN
1152105,21,577,MDW,IAD,WN
1151000,-2,577,MDW,IAD,WN
1151325,15,704,MDW,ORF,WN
1150730,-2,634,MKE,DCA,WN
1151425,-5,634,MKE,DCA,WN
1151745,5,634,MKE,DCA,WN
1150850,-5,969,MSY,DCA,WN
1151935,-3,969,MSY,DCA,WN
1152115,31,547,ATL,DCA,WN
1150700,-4,547,ATL,DCA,WN
1150945,-9,547,ATL,DCA,WN
1151840,-3,547,ATL,DCA,WN
1151140,-9,547,ATL,DCA,WN
1151520,-5,547,ATL,DCA,WN
1152045,12,481,ATL,RIC,WN
1151035,-5,481,ATL,RIC,WN
1151400,-1,481,ATL,RIC,WN
1151215,0,1315,AUS,DCA,WN
1150735,-10,562,BNA,DCA,WN
1151745,-5,562,BNA,DCA,WN
1151110,-1,562,BNA,DCA,WN
1151805,5,814,TPA,DCA,WN
1161600,-2,1192,DCA,DFW,AA
1160625,-5,1172,IAD,DFW,AA
1162020,2,1172,DFW,IAD,AA
1161745,-3,1192,DCA,DFW,AA
1160734,-9,1192,DCA,DFW,AA
1161655,-2,1192,DFW,DCA,AA
1161130,-3,1192,DFW,DCA,AA
1160955,-2,612,DCA,ORD,AA
1160620,-4,612,ORD,DCA,AA
1161225,23,2311,LAX,DCA,AA
1160840,-1,2311,DCA,LAX,AA
1161830,0,2288,IAD,LAX,AA
1012345,-6,2288,LAX,IAD,VX
1160844,3,1192,DCA,DFW,AA
1161510,-3,612,DCA,ORD,AA
1161135,-5,612,ORD,DCA,AA
1160600,-4,1192,DCA,DFW,AA
1161030,-5,1192,DFW,DCA,AA
1161240,12,1212,DFW,ORF,AA
1161708,1,1212,ORF,DFW,AA
1161000,4,1192,DCA,DFW,AA
1161555,6,1192,DFW,DCA,AA
1161810,15,213,DCA,JFK,AA
1161600,4,213,JFK,DCA,AA
1161145,0,612,DCA,ORD,AA
1160811,-10,612,ORD,DCA,AA
1161805,1,919,DCA,MIA,AA
1161425,-5,919,MIA,DCA,AA
1160820,-5,2311,LAX,DCA,AA
1161710,8,2311,DCA,LAX,AA
1161335,3,1192,DFW,DCA,AA
1160658,-2,1212,ORF,DFW,AA
1161719,169,921,IAD,MIA,AA
1161410,169,921,MIA,IAD,AA
1160600,-3,612,DCA,ORD,AA
1161950,-4,919,MIA,DCA,AA
1161845,-2,1158,DFW,RIC,AA
1162100,23,919,DCA,MIA,AA
1161250,3,919,DCA,MIA,AA
1160925,-5,919,MIA,DCA,AA
1160840,-4,1172,DFW,IAD,AA
1161307,6,1172,IAD,DFW,AA
1161459,3,1192,DCA,DFW,AA
1160830,-5,612,DCA,ORD,AA
1161505,-7,1172,DFW,IAD,AA
1161928,-4,1172,IAD,DFW,AA
1161835,-6,919,MIA,DCA,AA
1160650,-2,1158,RIC,DFW,AA
1160800,-2,2288,IAD,LAX,AA
1160840,20,919,DCA,MIA,AA
1160725,-6,921,IAD,MIA,AA
1161440,-4,919,DCA,MIA,AA
1161115,4,919,MIA,DCA,AA
1010735,-9,2288,LAX,IAD,UA
1160659,-3,919,DCA,MIA,AA
1161111,-5,1192,DCA,DFW,AA
1160615,-6,1192,DFW,DCA,AA
1161552,-2,919,DCA,MIA,AA
1161225,-5,919,MIA,DCA,AA
1161231,-6,1192,DCA,DFW,AA
1160750,-6,1192,DFW,DCA,AA
1161959,1,919,DCA,MIA,AA
1161635,-6,919,MIA,DCA,AA
1161900,6,1192,DCA,DFW,AA
1161430,12,1192,DFW,DCA,AA
1162010,18,612,ORD,DCA,AA
1162125,125,921,MIA,IAD,AA
1162055,15,612,DCA,ORD,AA
1161720,24,612,ORD,DCA,AA
1161900,-6,612,DCA,ORD,AA
1161515,-4,612,ORD,DCA,AA
1162205,2,612,ORD,DCA,AA
1161615,-7,612,DCA,ORD,AA
1161240,-7,612,ORD,DCA,AA
1160640,-2,919,MIA,DCA,AA
1162000,10,1192,DFW,DCA,AA
1161330,9,1158,DFW,RIC,AA
1161752,4,1158,RIC,DFW,AA
1160800,-7,2329,DCA,SEA,AS
1161410,41,2329,SEA,DCA,AS
1161840,-7,2329,DCA,SEA,AS
1160815,-1,2329,SEA,DCA,AS
1160915,-8,2311,DCA,LAX,AS
1161310,-14,2311,LAX,DCA,AS
1160945,-2,2350,PDX,DCA,AS
1161710,-2,2350,DCA,PDX,AS
1160725,-5,444,CHS,DCA,B6
1160724,-6,814,TPA,DCA,B6
1160956,-2,413,IAD,BOS,B6
1160614,-9,413,BOS,IAD,B6
1160615,-8,313,BDL,DCA,B6
1160720,4,399,BOS,DCA,B6
1160800,9,399,DCA,BOS,B6
1161100,-6,814,DCA,TPA,B6
1161445,-5,814,TPA,DCA,B6
1160832,-14,857,DCA,PBI,B6
1161835,-6,413,IAD,BOS,B6
1161612,3,413,BOS,IAD,B6
1161959,104,474,BOS,RIC,B6
1160615,-9,474,RIC,BOS,B6
1160835,0,399,BOS,DCA,B6
1161100,0,399,DCA,BOS,B6
1161111,-7,399,BOS,DCA,B6
1161431,11,399,DCA,BOS,B6
1161720,-8,313,BDL,DCA,B6
1161020,4,399,BOS,DCA,B6
1161329,-1,399,DCA,BOS,B6
1160840,-10,313,DCA,BDL,B6
1161500,-4,892,DCA,RSW,B6
1161820,-5,892,RSW,DCA,B6
1161214,-4,399,BOS,DCA,B6
1161535,-7,399,DCA,BOS,B6
1161559,-5,634,DCA,JAX,B6
1161335,-10,634,JAX,DCA,B6
1161140,-1,857,PBI,DCA,B6
1160700,3,759,DCA,MCO,B6
1161142,-8,759,MCO,DCA,B6
1161930,8,814,DCA,TPA,B6
1161211,4,474,BOS,RIC,B6
1161130,5,474,RIC,BOS,B6
1161655,7,399,DCA,BOS,B6
1161717,0,399,BOS,DCA,B6
1161435,-3,759,DCA,MCO,B6
1161855,29,759,MCO,DCA,B6
1161217,-5,444,DCA,CHS,B6
1161338,-10,444,CHS,DCA,B6
1160901,24,474,BOS,RIC,B6
1161915,37,399,BOS,DCA,B6
1162000,-17,399,DCA,BOS,B6
1162000,-4,313,DCA,BDL,B6
1161553,9,805,RIC,FLL,B6
1162040,120,805,FLL,RIC,B6
1161535,-2,399,BOS,DCA,B6
1161755,-8,399,DCA,BOS,B6
1161325,11,667,MCO,RIC,B6
1161439,0,474,RIC,BOS,B6
1162055,-6,399,BOS,DCA,B6
1160700,4,399,DCA,BOS,B6
1160646,1,228,IAD,JFK,B6
1161000,-6,759,DCA,MCO,B6
1161835,0,413,BOS,IAD,B6
1160629,-6,899,DCA,FLL,B6
1161631,15,474,BOS,RIC,B6
1161859,6,474,RIC,BOS,B6
1160801,-3,228,JFK,IAD,B6
1160841,-8,228,IAD,JFK,B6
1160800,-6,1554,DCA,SJU,B6
1161904,4,1554,SJU,DCA,B6
1160813,-5,667,RIC,MCO,B6
1161030,-12,899,DCA,FLL,B6
1161354,-3,899,FLL,DCA,B6
1161750,36,228,JFK,IAD,B6
1161240,6,899,DCA,FLL,B6
1160940,19,899,FLL,DCA,B6
1162042,52,899,FLL,DCA,B6
1160600,-4,399,DCA,BOS,B6
1161945,25,228,IAD,JFK,B6
1161359,0,612,DCA,ORD,AA
1161025,-4,612,ORD,DCA,AA
1160600,4,919,DCA,MIA,AA
1162110,-2,919,MIA,DCA,AA
1161800,-3,1192,DFW,DCA,AA
1161608,-5,759,MCO,DCA,B6
1162015,3,759,DCA,MCO,B6
1160800,-3,759,MCO,DCA,B6
1160920,-6,634,DCA,JAX,B6
1160940,-3,634,JAX,DCA,B6
1160725,-2,481,ATL,RIC,DL
1160938,-4,481,RIC,ATL,DL
1161539,-3,516,ATL,ORF,DL
1161759,4,516,ORF,ATL,DL
1161910,-2,457,ATL,CHO,DL
1161910,12,534,IAD,ATL,DL
1161645,4,534,ATL,IAD,DL
1160710,-4,357,ROA,ATL,DL
1160725,-2,534,ATL,IAD,DL
1160940,6,534,IAD,ATL,DL
1162145,-1,547,ATL,DCA,DL
1161100,-3,547,DCA,ATL,DL
1160720,-4,405,DTW,DCA,DL
1160730,-5,931,MSP,DCA,DL
1161920,-3,547,ATL,DCA,DL
1161259,-3,547,DCA,ATL,DL
1161845,-4,931,DCA,MSP,DL
1161500,-5,931,MSP,DCA,DL
1160705,4,481,RIC,ATL,DL
1160700,0,534,IAD,ATL,DL
1161820,-3,547,ATL,DCA,DL
1161255,-1,405,DCA,DTW,DL
1161027,28,405,DTW,DCA,DL
1161459,46,931,DCA,MSP,DL
1161059,-2,931,MSP,DCA,DL
1160940,-1,1851,SLC,DCA,DL
1161720,0,547,ATL,DCA,DL
1161500,9,547,DCA,ATL,DL
1161855,-2,534,ATL,IAD,DL
1161305,-5,931,MSP,DCA,DL
1161050,-3,547,ATL,DCA,DL
1161400,-1,547,DCA,ATL,DL
1160815,-2,534,ATL,IAD,DL
1162030,0,547,ATL,DCA,DL
1160730,16,1851,DCA,SLC,DL
1161634,-1,1851,DCA,SLC,DL
1161640,27,931,DCA,MSP,DL
1160600,0,547,DCA,ATL,DL
1160659,5,547,DCA,ATL,DL
1160727,-4,516,ATL,ORF,DL
1160939,-2,516,ORF,ATL,DL
1161951,-6,481,ATL,RIC,DL
1161105,-2,534,ATL,IAD,DL
1161330,4,534,IAD,ATL,DL
1160800,-3,547,DCA,ATL,DL
1161520,-2,405,DTW,DCA,DL
1161432,-2,481,ATL,RIC,DL
1161639,0,481,RIC,ATL,DL
1160700,1,516,ORF,ATL,DL
1161735,18,931,MSP,DCA,DL
1161516,-1,534,ATL,IAD,DL
1161655,10,481,ATL,RIC,DL
1161914,-2,481,RIC,ATL,DL
1161025,1,516,ATL,ORF,DL
1161250,5,516,ORF,ATL,DL
1160900,5,547,DCA,ATL,DL
1161220,24,547,ATL,DCA,DL
1160535,-2,516,ORF,ATL,DL
1160735,160,405,DCA,DTW,DL
1161730,-2,516,ATL,ORF,DL
1161540,0,481,ATL,RIC,DL
1161805,-2,481,RIC,ATL,DL
1161726,-4,405,DTW,DCA,DL
1161935,-3,405,DCA,DTW,DL
1160620,-3,931,DCA,MSP,DL
1161926,0,931,MSP,DCA,DL
1161414,10,516,ATL,ORF,DL
1161628,5,516,ORF,ATL,DL
1162059,2,357,ATL,ROA,DL
1161320,-2,547,ATL,DCA,DL
1161900,0,547,DCA,ATL,DL
1161225,-6,405,DTW,DCA,DL
1162000,0,547,DCA,ATL,DL
1161702,-2,1851,SLC,DCA,DL
1162044,15,534,ATL,IAD,DL
1161210,-2,481,ATL,RIC,DL
1161432,3,481,RIC,ATL,DL
1161000,-3,547,DCA,ATL,DL
1160640,0,457,CHO,ATL,DL
1160920,6,547,ATL,DCA,DL
1161002,-5,481,ATL,RIC,DL
1161220,-5,481,RIC,ATL,DL
1161130,12,534,IAD,ATL,DL
1161950,-3,405,DTW,DCA,DL
1160820,-4,547,ATL,DCA,DL
1160948,-1,405,DCA,DTW,DL
1160610,3,534,IAD,ATL,DL
1161746,4,534,IAD,ATL,DL
1160730,-2,547,ATL,DCA,DL
1161620,-2,547,ATL,DCA,DL
1161600,1,547,DCA,ATL,DL
1161500,-3,405,DCA,DTW,DL
1160550,1,481,RIC,ATL,DL
1161145,-2,931,DCA,MSP,DL
1162200,-2,481,ATL,RIC,DL
1161520,23,547,ATL,DCA,DL
1161710,2,547,DCA,ATL,DL
1161730,-3,405,DCA,DTW,DL
1160830,-3,931,DCA,MSP,DL
1162200,-2,516,ATL,ORF,DL
1161420,20,547,ATL,DCA,DL
1161759,8,547,DCA,ATL,DL
1161210,0,516,ATL,ORF,DL
1161423,0,516,ORF,ATL,DL
1161735,-6,444,DCA,CHS,B6
1162059,-1,413,IAD,BOS,B6
1160637,-5,474,BOS,RIC,B6
1160908,-13,474,RIC,BOS,B6
1162145,-3,228,JFK,IAD,B6
1161858,-4,899,DCA,FLL,B6
1161618,13,899,FLL,DCA,B6
1160610,-9,399,BOS,DCA,B6
1161434,-7,310,DCA,CLE,EV
1161310,-10,642,ORD,RIC,EV
1161233,24,717,ORF,ORD,EV
1162107,-7,277,EWR,RIC,EV
1160605,-10,288,CLE,IAD,EV
1161728,-12,310,DCA,CLE,EV
1161242,-7,310,CLE,DCA,EV
1160900,-4,717,ORD,ORF,EV
1160836,-10,310,CLE,DCA,EV
1160639,-7,199,EWR,DCA,EV
1161950,-9,288,CLE,IAD,EV
1161700,0,288,IAD,CLE,EV
1161930,-3,277,EWR,RIC,EV
1161029,-6,310,DCA,CLE,EV
1160527,1,1190,IAD,IAH,EV
1160824,-7,199,DCA,EWR,EV
1161550,-6,277,EWR,RIC,EV
1161704,-5,310,CLE,DCA,EV
1161343,2,284,ORF,EWR,EV
1161441,1,212,EWR,IAD,EV
1161829,34,199,DCA,EWR,EV
1161511,5,199,EWR,DCA,EV
1162005,-2,199,DCA,EWR,EV
1160613,2,277,RIC,EWR,EV
1161536,-3,310,CLE,DCA,EV
1161856,-20,310,DCA,CLE,EV
1160711,-12,277,RIC,EWR,EV
1161649,18,199,EWR,DCA,EV
1162129,-6,199,EWR,DCA,EV
1161705,-1,239,IAD,GSO,EV
1161650,-10,212,IAD,EWR,EV
1161013,15,288,CLE,IAD,EV
1162043,68,310,CLE,DCA,EV
1161425,-7,451,SDF,IAD,EV
1160824,-6,288,IAD,CLE,EV
1161750,-1,199,EWR,DCA,EV
1161447,2,299,CMH,IAD,EV
1161720,-5,515,IAD,SAV,EV
1161616,-3,642,ORD,RIC,EV
1161238,6,299,IAD,CMH,EV
1161654,-2,199,DCA,EWR,EV
1161433,-10,283,BUF,IAD,EV
1161637,-3,642,RIC,ORD,EV
1160600,-4,284,ORF,EWR,EV
1161250,-4,1157,IAH,RIC,EV
1161742,-3,1157,RIC,IAH,EV
1160600,-6,310,DCA,CLE,EV
1162223,0,284,EWR,ORF,EV
1161231,-7,283,IAD,BUF,EV
1160944,-6,515,SAV,IAD,EV
1161152,-6,284,EWR,ORF,EV
1160710,12,199,DCA,EWR,EV
1160743,-12,642,RIC,ORD,EV
1162135,-2,199,DCA,EWR,EV
1161216,10,357,ATL,ROA,EV
1161400,12,357,ROA,ATL,EV
1161945,-4,908,MSP,IAD,EV
1162045,21,305,LGA,CHO,EV
1160706,-10,305,CHO,LGA,EV
1161515,17,508,ATL,PHF,EV
1161718,32,508,PHF,ATL,EV
1160700,-6,474,BOS,RIC,EV
1161215,-5,474,RIC,BOS,EV
1160615,6,292,RIC,LGA,EV
1161430,-4,474,BOS,RIC,EV
1162135,0,405,DTW,DCA,EV
1160909,-7,357,ATL,ROA,EV
1161055,-2,357,ROA,ATL,EV
1161530,16,292,LGA,RIC,EV
1161112,-6,529,ORF,DTW,EV
1161026,-3,457,ATL,CHO,EV
1161225,-5,457,CHO,ATL,EV
1162101,-6,508,ATL,PHF,EV
1160625,0,508,PHF,ATL,EV
1161141,-3,508,ATL,PHF,EV
1161343,4,508,PHF,ATL,EV
1160600,-1,456,RIC,DTW,EV
1161918,41,970,MSP,RIC,EV
1160852,456,970,RIC,MSP,EV
1161900,48,292,LGA,RIC,EV
1160605,-4,405,DCA,DTW,EV
1160632,-6,474,RIC,BOS,EV
1161445,-4,457,ATL,CHO,EV
1161638,-10,457,CHO,ATL,EV
1160905,4,508,ATL,PHF,EV
1161105,13,508,PHF,ATL,EV
1160905,-2,296,LGA,ORF,EV
1160940,18,534,ATL,IAD,EV
1161700,4,474,RIC,BOS,EV
1161000,-7,292,RIC,LGA,EV
1161935,-2,456,DTW,RIC,EV
1161915,11,474,BOS,RIC,EV
1161232,-9,326,IAD,BDL,EV
1160603,-4,229,LGA,IAD,EV
1161250,-3,182,IAD,PIT,EV
1160920,-9,372,PVD,IAD,EV
1161942,-7,182,PIT,IAD,EV
1161922,-4,229,LGA,IAD,EV
1160820,14,292,LGA,RIC,EV
1161454,29,357,ATL,ROA,EV
1161645,20,357,ROA,ATL,EV
1160725,9,908,IAD,MSP,EV
1161415,8,456,DTW,RIC,EV
1161644,0,456,RIC,DTW,EV
1161712,-3,326,IAD,BDL,EV
1161430,-9,515,SAV,IAD,EV
1161743,91,292,RIC,LGA,EV
1161352,-4,508,ATL,PHF,EV
1161550,3,508,PHF,ATL,EV
1161427,14,326,BDL,IAD,EV
1161719,-4,182,IAD,PIT,EV
1161231,37,401,IAD,CAE,EV
1161015,51,229,LGA,IAD,EV
1162153,67,534,IAD,ATL,EV
1160555,-5,326,BDL,IAD,EV
1160837,-4,182,IAD,PIT,EV
1161400,-4,534,ATL,IAD,EV
1161231,-1,229,IAD,LGA,EV
1160832,-6,534,IAD,ATL,EV
1160601,0,182,PIT,IAD,EV
1161234,0,372,IAD,PVD,EV
1161011,-12,182,PIT,IAD,EV
1161655,-6,534,IAD,ATL,EV
1161438,-11,182,PIT,IAD,EV
1161712,19,229,IAD,LGA,EV
1161427,30,372,PVD,IAD,EV
1161701,-5,401,IAD,CAE,EV
1161433,6,229,LGA,IAD,EV
1161912,-13,401,CAE,IAD,EV
1162157,-7,326,IAD,BDL,EV
1161921,-12,534,ATL,IAD,EV
1162150,-1,182,IAD,PIT,EV
1160816,55,229,IAD,LGA,EV
1161432,26,401,CAE,IAD,EV
1161712,-1,372,IAD,PVD,EV
1160935,-5,401,CAE,IAD,EV
1162153,-3,229,IAD,LGA,EV
1162154,-9,401,IAD,CAE,EV
1161935,2,212,EWR,IAD,EV
1160817,4,476,IAD,IND,EV
1161428,-10,239,GSO,IAD,EV
1161708,0,283,IAD,BUF,EV
1161915,-10,239,GSO,IAD,EV
1161915,-5,283,BUF,IAD,EV
1162158,-9,296,IAD,SYR,EV
1160814,-4,212,IAD,EWR,EV
1160545,-3,288,ROC,IAD,EV
1160820,-9,589,IAD,ORD,F9
1161515,3,758,IAD,MCO,F9
1161820,-7,758,MCO,IAD,F9
1162120,-4,2065,IAD,LAS,F9
1161250,7,589,ORD,IAD,F9
1161620,7,891,IAD,RSW,F9
1161950,-11,891,RSW,IAD,F9
1162255,-8,2065,LAS,IAD,F9
1161130,-10,1476,DEN,DCA,F9
1161725,5,1476,DCA,DEN,F9
1160715,1,1476,DCA,DEN,F9
1160606,-1,212,EWR,IAD,EV
1161235,11,212,IAD,EWR,EV
1162152,-7,212,IAD,EWR,EV
1161015,-1,212,EWR,IAD,EV
1161230,7,239,IAD,GSO,EV
1161926,-7,326,BDL,IAD,EV
1162152,4,157,IAD,ORF,EV
1160635,5,811,IAD,TPA,F9
1160945,-8,811,TPA,IAD,F9
1161235,-13,859,IAD,PBI,F9
1161555,-7,859,PBI,IAD,F9
1161855,-3,534,IAD,ATL,F9
1162125,150,534,ATL,IAD,F9
1160745,-9,1476,DEN,DCA,F9
1161332,-1,1476,DCA,DEN,F9
1161650,-3,1476,DEN,DCA,F9
1161525,-4,642,ORD,RIC,MQ
1161845,-1,642,RIC,ORD,MQ
1160745,-5,642,ORD,RIC,MQ
1161106,-6,642,RIC,ORD,MQ
1160600,-5,642,RIC,ORD,MQ
1162145,12,213,JFK,DCA,MQ
1161530,-8,290,JFK,ORF,MQ
1161729,12,213,JFK,DCA,MQ
1161048,-1,213,DCA,JFK,MQ
1160848,-5,213,JFK,DCA,MQ
1161620,31,296,LGA,ORF,MQ
1161825,16,296,ORF,LGA,MQ
1161425,79,305,CHO,LGA,MQ
1161229,-7,305,LGA,CHO,MQ
1161935,15,213,DCA,JFK,MQ
1161745,-9,802,ORF,MIA,MQ
1162010,-2,802,MIA,ORF,MQ
1161511,-8,213,DCA,JFK,MQ
1161305,-7,213,JFK,DCA,MQ
1160610,-4,213,DCA,JFK,MQ
1161945,8,199,EWR,DCA,EV
1160615,-6,157,ORF,IAD,EV
1161215,-8,515,IAD,SAV,EV
1161701,3,277,RIC,EWR,EV
1161908,-6,1157,IAH,RIC,EV
1160800,-5,1157,RIC,IAH,EV
1160931,0,802,MIA,ORF,MQ
1160610,-10,802,ORF,MIA,MQ
1160941,25,296,LGA,ORF,MQ
1161138,25,296,ORF,LGA,MQ
1162058,9,642,ORD,RIC,MQ
1161045,0,612,DCA,ORD,OO
1161445,-9,612,DCA,ORD,OO
1160732,-2,717,ORF,ORD,OO
1161425,11,567,ORD,CHO,OO
1162010,-4,567,ORD,CHO,OO
1160616,-4,567,CHO,ORD,OO
1161729,27,567,CHO,ORD,OO
1160730,-6,383,DTW,IAD,OO
1160938,-8,383,IAD,DTW,OO
1161200,-8,612,ORD,DCA,OO
1160600,-2,612,DCA,ORD,OO
1161257,-6,1201,IAH,ORF,OO
1161732,-5,1201,ORF,IAH,OO
1161323,0,290,ORF,JFK,MQ
1161255,-5,213,DCA,JFK,MQ
1161110,-6,213,JFK,DCA,MQ
1162100,45,717,ORD,ORF,OO
1161545,-5,612,DCA,ORD,OO
1161100,-9,612,ORD,DCA,OO
1161700,5,612,ORD,DCA,OO
1160700,-7,612,ORD,DCA,OO
1161220,2,2288,IAD,LAX,UA
1160955,0,589,IAD,ORD,UA
1161740,-5,1956,IAD,PHX,UA
1161359,22,811,TPA,IAD,UA
1020950,0,2288,LAX,IAD,AA
1160759,-1,1208,DCA,IAH,UA
1160826,-2,2288,IAD,LAX,UA
1161557,0,2288,IAD,LAX,UA
1022305,-8,2288,LAX,IAD,AA
1161011,7,1452,DEN,IAD,UA
1161741,1,2253,IAD,SAN,UA
1161310,-3,589,ORD,IAD,UA
1161859,59,2419,IAD,SFO,UA
1160740,-4,2065,LAS,IAD,UA
1161710,12,1190,IAD,IAH,UA
1161349,3,1208,DCA,IAH,UA
1161230,-5,811,IAD,TPA,UA
1160727,-3,1190,IAH,IAD,UA
1161554,-5,1208,IAH,DCA,UA
1160907,-8,1208,IAH,DCA,UA
1161303,-5,1208,IAH,DCA,UA
1160935,-8,413,BOS,IAD,UA
1161221,-6,1190,IAD,IAH,UA
1160945,-9,642,RIC,ORD,UA
1161150,-2,1190,IAH,IAD,UA
1161323,-2,2065,LAS,IAD,UA
1161739,10,1208,DCA,IAH,UA
1160745,-4,612,DCA,ORD,UA
1161801,9,612,ORD,DCA,UA
1161602,-4,1452,IAD,DEN,UA
1160600,-7,612,ORD,DCA,UA
1160945,0,612,DCA,ORD,UA
1161301,-7,612,ORD,DCA,UA
1161401,-6,612,ORD,DCA,UA
1161645,2,612,DCA,ORD,UA
1161745,6,612,DCA,ORD,UA
1161245,-7,1452,DEN,IAD,UA
1161050,38,2419,SFO,IAD,UA
1160930,-2,1452,IAD,DEN,UA
1161400,-9,1452,DEN,IAD,UA
1160815,9,1190,IAD,IAH,UA
1160835,-3,413,IAD,BOS,UA
1161815,8,642,ORD,RIC,UA
1160800,343,589,IAD,ORD,UA
1161654,-1,2288,IAD,LAX,UA
1021604,0,2288,LAX,IAD,UA
1161212,-6,1208,DCA,IAH,UA
1161814,171,589,ORD,IAD,UA
1161354,62,2442,SFO,DCA,UA
1161600,10,1476,DCA,DEN,UA
1160820,-2,2065,IAD,LAS,UA
1161626,7,2419,IAD,SFO,UA
1160845,-1,1956,PHX,IAD,UA
1161438,0,2419,IAD,SFO,UA
1160845,-4,589,ORD,IAD,UA
1160830,-8,1452,DEN,IAD,UA
1161703,3,758,IAD,MCO,UA
1161306,6,2253,SAN,IAD,UA
1161115,11,1452,DEN,IAD,UA
1161226,0,1452,IAD,DEN,UA
1162156,-2,1452,IAD,DEN,UA
1161654,1,589,IAD,ORD,UA
1160805,-2,2253,SAN,IAD,UA
1161732,12,1452,IAD,DEN,UA
1161241,10,589,IAD,ORD,UA
1160820,3,758,IAD,MCO,UA
1161540,-5,758,MCO,IAD,UA
1161634,43,2419,SFO,IAD,UA
1160826,28,1452,IAD,DEN,UA
1161231,-4,2419,IAD,SFO,UA
1160927,-1,758,MCO,IAD,UA
1162159,50,1190,IAD,IAH,UA
1161845,-2,811,TPA,IAD,UA
1161349,4,758,MCO,IAD,UA
1162312,9,2419,SFO,IAD,UA
1161250,-8,1190,IAH,IAD,UA
1020735,-7,2288,LAX,IAD,UA
1160830,3,1606,IAD,STT,UA
1161818,23,2065,IAD,LAS,UA
1161300,-4,1606,STT,IAD,UA
1162206,12,758,IAD,MCO,UA
1161528,-1,1190,IAH,IAD,UA
1161540,7,1452,DEN,IAD,UA
1160905,-2,811,TPA,IAD,UA
1161618,1,589,ORD,IAD,UA
1160711,-4,1452,IAD,DEN,UA
1161907,3,1208,IAH,DCA,UA
1161230,0,758,IAD,MCO,UA
1161746,-920,2288,IAD,LAX,UA
1160730,5,2419,SFO,IAD,UA
1161524,11,1208,DCA,IAH,UA
1160736,0,1208,IAH,DCA,UA
1160956,-4,1476,DEN,DCA,UA
1161900,10,758,MCO,IAD,UA
1161756,26,2306,IAD,SEA,UA
1160833,-1,2419,SFO,IAD,UA
1162231,25,2419,SFO,IAD,UA
1161300,2,2419,SFO,IAD,UA
1161851,-3,2288,IAD,LAX,UA
1160826,16,2253,IAD,SAN,UA
1160700,15,1208,DCA,IAH,UA
1160830,3,2442,DCA,SFO,UA
1160645,-1,2419,IAD,SFO,UA
1160815,7,811,IAD,TPA,UA
1161959,-916,2419,IAD,SFO,UA
1022345,-6,2288,LAX,IAD,VX
1160820,24,2419,IAD,SFO,UA
1161031,-2,1208,IAH,DCA,UA
1161945,4,1452,DEN,IAD,UA
1161729,-3,1452,DEN,IAD,UA
1161738,3,811,IAD,TPA,UA
1160805,0,2306,SEA,IAD,UA
1161726,-1,2419,IAD,SFO,UA
1032305,-6,2288,LAX,IAD,AA
1161330,-1,2089,LAS,DCA,US
